,ClusterCoefficient,Indegree,Outdegree,ClosenessCentrality,BetweennessCentrality,InOverOut,Activity
Cashdrain-cenarius,0.00018389417160053417,17,2,0.2246033941869706,1.128062015509897e-05,8.5,19
Oceanlabs-malganis,0.0,0,1,0.0,0.0,0.0,1
Bigwheelz-barthilas,0.0008935870943664243,0,2,0.0,0.0,0.0,2
Vrenn-tichondrius,0.00234186068753694,2,0,0.21357487301558814,0.0,inf,2
Kìlface-thrall,0.00046540832475347395,11,6,0.24773325200362625,7.519398372029526e-05,1.8333333333333333,17
Regrowth-burning-legion,0.0004258661306089925,6,12,0.22734463738934604,1.1846822569932985e-05,0.5,18
Reque-sargeras,0.0002065262288310616,1,2,0.21869796318441626,1.1509879551298147e-07,0.5,3
Cantrip-skullcrusher,0.001293630932696353,0,5,0.0,0.0,0.0,5
Dkfloppy-bleeding-hollow,0.0,0,1,0.0,0.0,0.0,1
Shasham-terenas,0.00018264190494318827,0,19,0.0,0.0,0.0,19
Ðishonored-emerald-dream,0.0,0,1,0.0,0.0,0.0,1
Rezurrect-bleeding-hollow,0.0,0,1,0.0,0.0,0.0,1
Aisadorii-wyrmrest-accord,0.0,0,1,0.0,0.0,0.0,1
Radiance-blackrock,0.0006423621205500642,15,1,0.25456933032627316,5.581495316682433e-08,15.0,16
Ishatter-arthas,0.0006195786864931849,0,2,0.0,0.0,0.0,2
Athorian-boulderfist,0.0,0,1,0.0,0.0,0.0,1
Vayos-emerald-dream,0.0,0,3,0.0,0.0,0.0,3
Emfhthis-kilrogg,0.0006201791514276211,3,12,0.21603524053283407,1.0432454962963e-06,0.25,15
Mysfyre-norgannon,0.0,0,1,0.0,0.0,0.0,1
Griefer-emerald-dream,0.0,0,1,0.0,0.0,0.0,1
Mekgineerpmx-onyxia,0.0,0,1,0.0,0.0,0.0,1
Svetlana-destromath,0.0005043885936198697,3,0,0.20908416663652757,0.0,inf,3
Marack-2277,0.0,0,1,0.0,0.0,0.0,1
Corbendallas-zuljin,0.0007806202291789799,1,1,0.18860498770521444,2.046826304509546e-09,1.0,2
Cryogenics-kelthuzad,0.0,1,0,0.21674984048241078,0.0,inf,1
Zaknaafein-tichondrius,0.0,0,1,0.0,0.0,0.0,1
Atlaswolf-frostmourne,0.0010532803598490461,3,4,0.23096819737148935,2.7797838725282434e-05,0.75,7
Suicidenote-tichondrius,0.0,0,1,0.0,0.0,0.0,1
Elgunk-tichondrius,0.0014001989156721647,0,2,0.0,0.0,0.0,2
Vanputrid-rexxar,0.000778719627071135,0,7,0.0,0.0,0.0,7
Battlefury-barthilas,0.0,0,2,0.0,0.0,0.0,2
Älëssäändrö-area-52,0.0,0,2,0.0,0.0,0.0,2
Cornerhustle-tichondrius,0.0,0,1,0.0,0.0,0.0,1
Groovehunt-thrall,0.0,1,0,0.19670176256072505,0.0,inf,1
Rot-maelstrom,0.0,1,0,0.21902956786479597,0.0,inf,1
Velar-frostwolf,0.000671483336813721,9,0,0.24901756139613887,0.0,inf,9
Auddoras-stormrage,0.0006362678560450175,5,0,0.23106661857928168,0.0,inf,5
Raezar-emerald-dream,0.0003104522943358834,2,12,0.22114009872964135,5.454992254270393e-05,0.16666666666666666,14
Gpyrolmao-spinebreaker,0.0014932727782993995,0,3,0.0,0.0,0.0,3
Kulthar-darkspear,0.000553556853778735,12,6,0.24125471767423406,2.260531981180299e-06,2.0,18
Tyrealsmight-darkspear,0.0,0,1,0.0,0.0,0.0,1
Romix-stormreaver,0.0024306256579517825,0,4,0.0,0.0,0.0,4
Brerlapin-maelstrom,0.0,0,1,0.0,0.0,0.0,1
Förcë-dalaran,0.00026020674305966,0,3,0.0,0.0,0.0,3
Evessiel-alexstrasza,0.0001032631144155308,5,0,0.2184490182341204,0.0,inf,5
Itschohoho-emerald-dream,0.0,1,0,6.595435958316844e-05,0.0,inf,1
Chadmanguy-thrall,0.0008365405527128436,0,8,0.0,0.0,0.0,8
Mächine-dalaran,0.004018631244916838,0,3,0.0,0.0,0.0,3
Alma-emerald-dream,0.0,0,2,0.0,0.0,0.0,2
Tamarandd-sargeras,0.0005043885936198697,0,3,0.0,0.0,0.0,3
Ürsøk-stormrage,0.0003609731814177634,10,2,0.2378205288152994,3.0869178287044753e-07,5.0,12
Sakaar-hyjal,0.0,0,1,0.0,0.0,0.0,1
Caffeine-scilla,0.0,0,1,0.0,0.0,0.0,1
Sledvoid-sargeras,0.0,0,1,0.0,0.0,0.0,1
Rbt-21441,0.0007806202291789799,0,3,0.0,0.0,0.0,3
Zåz-nazgrel,0.0,2,0,0.20048097966902653,0.0,inf,2
Ilovenikkie-altar-of-storms,0.00041703559501643755,5,3,0.2206332994745372,1.5004000621037383e-06,1.6666666666666667,8
Critner-illidan,0.0,0,2,0.0,0.0,0.0,2
Cruinn-darkspear,0.0,0,1,0.0,0.0,0.0,1
Dependence-tichondrius,0.0007806202291789799,0,2,0.0,0.0,0.0,2
Kivati-coilfang,0.0,0,1,0.0,0.0,0.0,1
Kiaora-medivh,0.0,0,2,0.0,0.0,0.0,2
Hitnquit-korgath,0.001906469419285634,1,1,0.21165716458733846,9.405504540413707e-08,1.0,2
Faerymist-dalaran,0.0,1,0,0.21044147410392758,0.0,inf,1
Aumia-moon-guard,0.0002485839558437234,0,27,0.0,0.0,0.0,27
Varick-arthas,0.0,0,2,0.0,0.0,0.0,2
Wagonburner-runetotem,0.0001032631144155308,4,0,0.20579676322085677,0.0,inf,4
Justacat-thrall,0.0,1,0,8.793914611089125e-05,0.0,inf,1
Ànkóu-illidan,0.0,0,1,0.0,0.0,0.0,1
Owlbear-altar-of-storms,0.0,1,0,6.595435958316844e-05,0.0,inf,1
Swapped-proudmoore,0.0016394972722658108,0,3,0.0,0.0,0.0,3
Reave-shandris,0.0005158793001931174,10,0,0.24294968718893,0.0,inf,10
Integral-emerald-dream,0.0006195786864931849,0,2,0.0,0.0,0.0,2
Oghurdy-arthas,0.00036931951521432124,11,11,0.24454328608073864,6.927550829697216e-06,1.0,22
Senatør-proudmoore,0.0026876999417790102,0,9,0.0,0.0,0.0,9
Jacknapiher-kelthuzad,0.0,0,2,0.0,0.0,0.0,2
anon74485318,0.0,0,1,0.0,0.0,0.0,1
Horseofcrazy-kiljaeden,0.0,0,1,0.0,0.0,0.0,1
Rougaroux-emerald-dream,0.0,1,0,6.595435958316844e-05,0.0,inf,1
Lazyfatas-khazgoroth,0.0,2,0,0.21354673465151855,0.0,inf,2
SchwaRaR-2231,0.002527932975868591,0,2,0.0,0.0,0.0,2
Tacucuu-goldrinn,0.0022583956289668186,0,4,0.0,0.0,0.0,4
Huccì-bleeding-hollow,0.0,0,1,0.0,0.0,0.0,1
Sublol-area-52,0.0,2,0,0.00013190871916633689,0.0,inf,2
Aldráyice-darkspear,0.0,0,2,0.0,0.0,0.0,2
Naral-fizzcrank,0.001400198915672165,0,2,0.0,0.0,0.0,2
Cruél-tichondrius,9.499934771770874e-05,9,0,0.22448035255702753,0.0,inf,9
Warhog-darkspear,0.0,0,3,0.0,0.0,0.0,3
Zoonie-nagrand,0.0,0,1,0.0,0.0,0.0,1
Saiyangang-stormreaver,0.0014115025331030147,0,6,0.0,0.0,0.0,6
Railroads-sargeras,0.0006074985247022217,8,0,0.2164411075127928,0.0,inf,8
Nariann-frostmourne,0.0002065262288310616,4,0,0.22086509453953507,0.0,inf,4
Auditfed-sargeras,0.0,0,2,0.0,0.0,0.0,2
Whitehat-sargeras,0.0,0,3,0.0,0.0,0.0,3
Totook-goldrinn,0.0007708414528417891,0,7,0.0,0.0,0.0,7
Dtidepod-illidan,0.00022937860100385893,5,0,0.21995096331029754,0.0,inf,5
Thunderwear-dalaran,0.0,0,1,0.0,0.0,0.0,1
Necronator-illidan,0.0,1,0,6.595435958316844e-05,0.0,inf,1
Kovaqs-thrall,0.001288775602882221,1,1,0.21510331256398393,3.24281181480778e-08,1.0,2
Canty-twisting-nether,0.0,0,1,0.0,0.0,0.0,1
Averrnos-earthen-ring,0.0013930944709008304,4,0,0.2316390015902441,0.0,inf,4
Mikeirl-malganis,0.0005618303550207809,34,9,0.26621574650629237,6.719730761875356e-05,3.7777777777777777,43
Phroig-barthilas,0.0,0,2,0.0,0.0,0.0,2
Judgemental-deathwing,0.0002608184405590878,32,4,0.2529205395016863,9.133083091745268e-06,8.0,36
Ddss-barthilas,0.00026170738839317105,4,5,0.20221966020177878,1.9430411098458903e-07,0.8,9
Elva-wyrmrest-accord,0.0,0,4,0.0,0.0,0.0,4
Twister-zuluhed,0.0011317503992820447,13,2,0.24498690201920711,4.115486672737331e-06,6.5,15
Fabulous-frostmourne,0.0005943453696238265,0,4,0.0,0.0,0.0,4
Illminded-malganis,0.0,1,0,0.21211681736967386,0.0,inf,1
Mimiih-goldrinn,0.0006732592007217832,0,4,0.0,0.0,0.0,4
Tetee-goldrinn,0.0004426168342260974,0,9,0.0,0.0,0.0,9
Redyxz-tichondrius,0.0002859616816505574,95,21,0.2593702190280437,0.00010182404934531723,4.523809523809524,116
Koaeth-bleeding-hollow,0.0,0,1,0.0,0.0,0.0,1
Willyumm-illidan,0.0,0,1,0.0,0.0,0.0,1
Bepples-khazgoroth,0.0010807550369674177,7,18,0.23021901082352328,8.067284512372957e-07,0.3888888888888889,25
Gshocks-kelthuzad,0.00039555469247201544,5,0,0.22534365851858035,0.0,inf,5
Cherem-stormrage,0.0008935870943664243,0,2,0.0,0.0,0.0,2
Imakebigpees-area-52,0.0007327872191249852,35,20,0.26127284343138246,1.6907602981634085e-05,1.75,55
Naght-altar-of-storms,0.0,0,1,0.0,0.0,0.0,1
Murdershot-moon-guard,0.0,3,2,0.20722752954141618,6.346640172830994e-07,1.5,5
Varamyr-arthas,0.00019975093497951157,0,5,0.0,0.0,0.0,5
Bindley-illidan,0.0,0,3,0.0,0.0,0.0,3
Rosk-stormreaver,0.0,0,1,0.0,0.0,0.0,1
Tenver-2719,0.0,0,2,0.0,0.0,0.0,2
Gorkaun-thrall,0.0,0,1,0.0,0.0,0.0,1
Schwilly-aerie-peak,0.0006195786864931849,1,1,0.19922408960071977,0.0,1.0,2
Kronoh-wyrmrest-accord,0.0,0,1,0.0,0.0,0.0,1
Bdawk-garona,0.00010687323634730279,0,6,0.0,0.0,0.0,6
Clotario-quelthalas,0.0002427078003915223,30,1,0.2506258252221133,2.746929512769263e-05,30.0,31
Lunaelania-moon-guard,0.00026020674305966,2,1,0.21210964052925985,2.0401718166512978e-07,2.0,3
Yushiro-azuremyst,0.001842954799211135,0,4,0.0,0.0,0.0,4
Panochita-windrunner,0.0,0,1,0.0,0.0,0.0,1
Kathelvía-area-52,0.0,0,1,0.0,0.0,0.0,1
Hodric-malganis,0.0003546801108530179,0,7,0.0,0.0,0.0,7
Hedeon-uther,0.0,0,1,0.0,0.0,0.0,1
Mskittyy-illidan,0.0,0,1,0.0,0.0,0.0,1
Sustenance-tichondrius,0.0,0,1,0.0,0.0,0.0,1
Yevgenya-illidan,0.000756278501064251,35,2,0.26540191994820345,2.3623424831451906e-06,17.5,37
Mallen-korgath,0.0003266837188760784,6,2,0.23412140376438242,3.2919284836158737e-06,3.0,8
Krze-area-52,0.0006881442121153228,4,1,0.22290521998589943,2.1342151135249214e-08,4.0,5
Hìraeth-stormrage,0.0003318653987316845,38,0,0.258751660671331,0.0,inf,38
Jimmyjabroni-moon-guard,0.0017244862789500728,0,10,0.0,0.0,0.0,10
Verbalicious-bleeding-hollow,0.0,0,2,0.0,0.0,0.0,2
Stinkwit-sargeras,0.0,0,1,0.0,0.0,0.0,1
Swëëneytodd-deathwing,0.0,2,0,0.00013190871916633689,0.0,inf,2
Nefaríøus-illidan,0.0002065262288310616,0,3,0.0,0.0,0.0,3
Sylvenais-emerald-dream,0.0,1,0,0.20227821129757492,0.0,inf,1
Jaenadoll-tichondrius,0.0,2,0,0.19138309244838742,0.0,inf,2
Gnipa-emerald-dream,0.0007834787249684037,4,1,0.21476124527657764,2.2892766774870376e-07,4.0,5
Hilldog-korialstrasz,0.0,0,1,0.0,0.0,0.0,1
Jimmy-2746,0.0,0,1,0.0,0.0,0.0,1
Dopsijr-kelthuzad,6.223106291876287e-05,7,3,0.22520683113633339,6.753391137284426e-07,2.3333333333333335,10
Deceptbolts-stormrage,0.0,1,0,0.20506772610418367,0.0,inf,1
Hyryu-turalyon,0.0,0,1,0.0,0.0,0.0,1
Ashen-21828,0.0,0,1,0.0,0.0,0.0,1
Kushr-tichondrius,0.000279399115407536,9,7,0.21736330623557762,8.765180601000454e-05,1.2857142857142858,16
Kushog-proudmoore,0.0,0,1,0.0,0.0,0.0,1
Sinestro-2550,0.0012391573729863697,0,2,0.0,0.0,0.0,2
Maim-gundrak,0.0,6,0,0.21961466869035906,0.0,inf,6
Disciprin-illidan,0.0,0,1,0.0,0.0,0.0,1
Iwilldestroy-aegwynn,0.0013416736037786096,15,38,0.23769844137048257,0.00011493756417029033,0.39473684210526316,53
Murdermode-alleria,0.00111899671148636,3,1,0.22358082642313934,7.30595981787775e-07,3.0,4
Everasong-area-52,0.0,1,0,0.19177558799402117,0.0,inf,1
Goldnzen-malganis,0.0002875709074802626,6,0,0.22652935740525043,0.0,inf,6
Ahrukhen-dethecus,0.0,0,3,0.0,0.0,0.0,3
Huutea-emerald-dream,0.0,0,2,0.0,0.0,0.0,2
Maxsparkles-malganis,0.0009545428452486241,2,1,0.21254082364952961,1.4112447505211809e-07,2.0,3
Xanojin-area-52,0.0004130524576621232,0,3,0.0,0.0,0.0,3
Poofruit-area-52,0.0006195786864931849,2,0,0.22273164562134545,0.0,inf,2
Ethric-wyrmrest-accord,0.0,0,2,0.0,0.0,0.0,2
anon32743191,0.0005769724341148494,1,3,0.2150272034750626,5.680378049353514e-07,0.3333333333333333,4
Cloudbeast-tichondrius,0.0,0,1,0.0,0.0,0.0,1
Soljeron-moon-guard,0.000197136501049839,11,5,0.2255568475525373,2.7814064173650424e-05,2.2,16
Islamfuker-stormrage,0.0,0,1,0.0,0.0,0.0,1
Secíl-zuljin,0.0,1,0,0.2100233634113985,0.0,inf,1
Evenflo-destromath,0.0,1,0,6.595435958316844e-05,0.0,inf,1
Rtrm-blackrock,0.001243357286185648,3,1,0.22428219175029593,1.6847240704278321e-06,3.0,4
Xannil-altar-of-storms,0.0018967149266725775,0,5,0.0,0.0,0.0,5
Alinass-arthas,0.0,0,1,0.0,0.0,0.0,1
Ragingsteer-illidan,0.0001834882102563986,6,0,0.22777084672845413,0.0,inf,6
Khazx-baelgun,0.00017509583959046714,2,6,0.1959756961694278,3.3077276011128504e-07,0.3333333333333333,8
Wodferal-arathor,0.0006195786864931849,2,0,0.21295287384524847,0.0,inf,2
Fdruidchamp-tichondrius,0.0,0,1,0.0,0.0,0.0,1
Fotmreroller-ragnaros,0.0,1,1,0.2150937959815584,0.0,1.0,2
Holihamma-kelthuzad,0.0,0,1,0.0,0.0,0.0,1
Luigario-muradin,0.0008935870943664243,0,2,0.0,0.0,0.0,2
Rubanm-area-52,0.0018736862708634912,7,0,0.24576411621553174,0.0,inf,7
Phògoth-area-52,0.0007806202291789799,0,2,0.0,0.0,0.0,2
Nappuy-dalvengyr,0.0,0,1,0.0,0.0,0.0,1
Grover-kalecgos,0.0020500020426850387,0,4,0.0,0.0,0.0,4
Armstrøng-proudmoore,0.0,0,2,0.0,0.0,0.0,2
Toplock-boulderfist,0.0,0,1,0.0,0.0,0.0,1
Dfghjfghdjf-drakkari,0.00039865374279217673,16,0,0.25033158749941586,0.0,inf,16
Dikks-dalaran,0.0,0,1,0.0,0.0,0.0,1
Alendorthen-area-52,0.0,0,1,0.0,0.0,0.0,1
Goiter-proudmoore,0.0012989433521736616,6,2,0.24303357097508885,1.9758233251154913e-06,3.0,8
Zegaclaw-ravencrest,0.0004667329718907216,4,0,0.2175547367626685,0.0,inf,4
Nassedsa-tichondrius,0.0,0,1,0.0,0.0,0.0,1
Hazeified-lightbringer,0.0,0,1,0.0,0.0,0.0,1
Torreta-tichondrius,0.0012153034160708011,0,3,0.0,0.0,0.0,3
Serraphita-wyrmrest-accord,0.0,0,1,0.0,0.0,0.0,1
Báldùr-wyrmrest-accord,0.000569038710934632,0,7,0.0,0.0,0.0,7
Retret-stonemaul,0.0010852762211161868,0,5,0.0,0.0,0.0,5
Danathor-emerald-dream,0.00043274613858520166,33,1,0.2565507543637986,4.743110136933737e-07,33.0,34
Pilløwpants-chogall,0.0,1,0,0.2134436240538333,0.0,inf,1
Ashikandy-sargeras,0.0002829542621229342,3,10,0.1937923296690051,2.7698891167757747e-05,0.3,13
Stabxdude-frostmourne,0.0,0,1,0.0,0.0,0.0,1
Rakuano-area-52,0.0008980268458841633,7,3,0.240806610890372,2.2319709101955711e-07,2.3333333333333335,10
Hounsfield-tichondrius,0.0,1,0,6.595435958316844e-05,0.0,inf,1
Hashtag-blades-edge,0.0010594646509768883,2,0,0.21654231352596928,0.0,inf,2
Mitsuharu-azuremyst,0.0,0,1,0.0,0.0,0.0,1
Pyromaniacks-stormrage,0.0005790494813969585,10,0,0.24388433751541796,0.0,inf,10
Johnnie-shandris,0.0009275762255504799,8,0,0.24793197814569298,0.0,inf,8
Guv-shadowmoon,0.00046673297189072163,0,3,0.0,0.0,0.0,3
Chrispys-lightbringer,0.0015106124236404432,4,6,0.21771859432485455,3.454546960943213e-07,0.6666666666666666,10
Tattoox-kelthuzad,0.001032643115878835,11,0,0.24209937373076443,0.0,inf,11
Nyrita-ysondre,0.0006195786864931849,0,2,0.0,0.0,0.0,2
Marmx-ursin,0.0001461799762390722,10,0,0.23330610888505915,0.0,inf,10
Thinkchair-gnomeregan,0.0,0,1,0.0,0.0,0.0,1
Gnometrìc-tichondrius,0.001649623175417161,0,4,0.0,0.0,0.0,4
Puddge-wyrmrest-accord,0.0,1,0,0.21432797449619406,0.0,inf,1
Delcon-tichondrius,0.002080145944970408,0,3,0.0,0.0,0.0,3
Therapist-maelstrom,0.0,0,2,0.0,0.0,0.0,2
Greedlol-arthas,0.0,0,1,0.0,0.0,0.0,1
Qtgladiator-tichondrius,0.0006531472273493774,3,1,0.21882100416649408,1.227559190124899e-07,3.0,4
Pudlik-emerald-dream,0.0,0,1,0.0,0.0,0.0,1
Bouncy-illidan,0.0,1,0,0.18183934487799272,0.0,inf,1
Garrakdek-area-52,0.0,1,0,0.19250063030017434,0.0,inf,1
Xenogenesìs-tichondrius,0.0,0,1,0.0,0.0,0.0,1
Magtheratrix-illidan,0.00038940288679598556,6,5,0.23213718196916297,2.9047119657612298e-06,1.2,11
Ehiztari-earthen-ring,0.0010087771872397393,3,0,0.22118155615922144,0.0,inf,3
Sinclaire-kelthuzad,0.0,0,1,0.0,0.0,0.0,1
Nightsaber-blackrock,0.0002415032956167148,16,3,0.2483089491851766,0.000111452840794871,5.333333333333333,19
Funky-2752,0.0,0,1,0.0,0.0,0.0,1
Coinbase-malganis,0.0,0,1,0.0,0.0,0.0,1
Morrow-malganis,0.000140821710521971,20,4,0.2419631249973207,3.1142819029843405e-05,5.0,24
Ralori-area-52,0.0,0,1,0.0,0.0,0.0,1
Smugpug-kelthuzad,0.0010329939677602145,0,3,0.0,0.0,0.0,3
Enfys-2718,0.0,0,1,0.0,0.0,0.0,1
Khalandin-stormrage,0.0,4,0,0.20284356421585198,0.0,inf,4
Ahuli-area-52,0.0,0,1,0.0,0.0,0.0,1
Dáo-zuljin,0.0004954986012061859,10,4,0.2504902401242292,5.0541763794593364e-06,2.5,14
Läpp-proudmoore,0.002765970271774902,0,3,0.0,0.0,0.0,3
Glocknine-aegwynn,0.0,0,1,0.0,0.0,0.0,1
Trenbôlône-boulderfist,0.0,3,0,0.2185275564066424,0.0,inf,3
Napheeria-emerald-dream,0.0002065262288310616,0,3,0.0,0.0,0.0,3
Chrinise-stormscale,0.0,0,1,0.0,0.0,0.0,1
Adroite-malganis,0.0,0,1,0.0,0.0,0.0,1
Felkin-ravenholdt,0.0,0,1,0.0,0.0,0.0,1
Ulikiya-kiljaeden,0.0,0,1,0.0,0.0,0.0,1
anon4112963,0.0005043885936198697,2,1,0.00013190871916633689,9.667254370961816e-10,2.0,3
Asakapa-area-52,0.0,0,3,0.0,0.0,0.0,3
Ati-barthilas,0.0,0,2,0.0,0.0,0.0,2
Neolatry-lightbringer,0.0,0,1,0.0,0.0,0.0,1
Ynnek-jubeithos,0.0,0,3,0.0,0.0,0.0,3
Bestwarworld-jaedenar,0.0,9,0,0.2112001182002043,0.0,inf,9
Leonvance-emerald-dream,0.0004979151660765267,0,10,0.0,0.0,0.0,10
Tyx-uldum,0.00033437823622114245,2,18,0.00013190871916633689,8.351586453558379e-08,0.1111111111111111,20
Orlandëau-aerie-peak,0.0,0,1,0.0,0.0,0.0,1
Shiraz-tichondrius,0.00015612404583579599,5,0,0.2152244465711682,0.0,inf,5
Hallimasch-2775,0.0002065262288310616,0,3,0.0,0.0,0.0,3
Inoz-shandris,9.998056217982259e-05,0,12,0.0,0.0,0.0,12
Darxis-whisperwind,0.0023989040606123384,2,1,0.2285523256191785,2.8284192546710755e-07,2.0,3
Køøp-sargeras,0.0,1,1,0.18285561420833327,5.123069457986248e-08,1.0,2
Ínfernó-area-52,0.0006195786864931849,1,3,0.205884859429625,0.0,0.3333333333333333,4
Harddclaass-tichondrius,0.0,1,0,0.21705945546747626,0.0,inf,1
Arityy-tichondrius,0.0005310370901813788,1,2,0.17791067700703206,1.5931228905592356e-07,0.5,3
Suiteata-wyrmrest-accord,0.0,0,1,0.0,0.0,0.0,1
Chantïcleer-proudmoore,0.0,0,1,0.0,0.0,0.0,1
Khazardûm-moon-guard,0.0,0,1,0.0,0.0,0.0,1
Sarn-kelthuzad,0.0,0,1,0.0,0.0,0.0,1
Ríverdown-wyrmrest-accord,0.0,0,2,0.0,0.0,0.0,2
Zvf-turalyon,0.0,0,1,0.0,0.0,0.0,1
Aldenel-emerald-dream,0.0,0,1,0.0,0.0,0.0,1
Deadrîtes-illidan,0.0,0,1,0.0,0.0,0.0,1
Atomicblonde-chogall,0.0,0,3,0.0,0.0,0.0,3
Ilillilliill-tichondrius,0.0001513165780859609,4,1,0.22638170913579939,1.4894275898946724e-08,4.0,5
Kronnu-altar-of-storms,0.0,0,1,0.0,0.0,0.0,1
Kirash-wyrmrest-accord,0.0,1,0,0.21432797449619406,0.0,inf,1
Snedd-skullcrusher,0.0,1,0,0.17721367110253303,0.0,inf,1
Reminisce-tichondrius,0.0,1,1,0.2150367141656493,1.885611765072338e-08,1.0,2
Dnb-malganis,0.0008255975456719187,0,3,0.0,0.0,0.0,3
Friendlyy-tichondrius,0.0002866550998136488,10,1,0.2309297995806377,1.6003766370951535e-05,10.0,11
Tuckbudford-barthilas,0.0006321069601367772,0,5,0.0,0.0,0.0,5
Monzie-2989,0.0,0,1,0.0,0.0,0.0,1
Shamynostepy-dalaran,0.0,0,2,0.0,0.0,0.0,2
Pillarhump-frostmane,0.0,0,1,0.0,0.0,0.0,1
Ludadots-kelthuzad,0.00017276480180146447,32,10,0.2376519648330033,2.991807165083592e-05,3.2,42
Nerfalot-mannoroth,0.001962804865686964,6,0,0.24725749625660548,0.0,inf,6
Hókägëûchîhá-blackrock,0.0,0,1,0.0,0.0,0.0,1
Skawa-zuljin,0.0,0,1,0.0,0.0,0.0,1
Krenna-ragnaros,0.001348611715421937,2,3,0.2292906864702132,8.16683840108882e-07,0.6666666666666666,5
Yinjing-tichondrius,0.0,1,0,0.21432797449619406,0.0,inf,1
Eldudest-2486,0.0,0,1,0.0,0.0,0.0,1
Boomstiick-proudmoore-321352,0.0,1,0,0.21202894984988788,0.0,inf,1
Scarif-ragnaros,0.0,0,1,0.0,0.0,0.0,1
Teriton-2403,0.0,0,1,0.0,0.0,0.0,1
Oyea-deathwing,0.00011258491901066544,5,0,0.22595566549174737,0.0,inf,5
Lizardspock-illidan,0.00042862321395750855,0,20,0.0,0.0,0.0,20
Bjornagn-dalaran,0.0,0,1,0.0,0.0,0.0,1
Rerseva-coilfang,0.0,0,1,0.0,0.0,0.0,1
Juson-misha,0.0,0,1,0.0,0.0,0.0,1
Zèék-illidan,0.0003563179808440142,5,3,0.21810439507295162,2.652074342738156e-07,1.6666666666666667,8
Supteran-illidan,0.0002441660128948137,11,0,0.23013705908383753,0.0,inf,11
Berlina-goldrinn,0.0,0,2,0.0,0.0,0.0,2
Takk-stormreaver,0.0006556799058109046,0,3,0.0,0.0,0.0,3
Bringsteen-illidan,0.0006195786864931849,2,0,0.20944440037828282,0.0,inf,2
Raerith-malganis,0.00033783520145114383,3,6,0.21903295882554302,5.335157881116538e-05,0.5,9
Virulas-moon-guard,0.00030668081335931136,4,0,0.21796920103917355,0.0,inf,4
Fjarnskarggl-emerald-dream,0.0023811606001506755,3,0,0.2336704832592039,0.0,inf,3
Cryophobia-scilla,0.0003912648018487077,8,3,0.23793691922728746,4.070277509353501e-06,2.6666666666666665,11
Merciless-executus,0.0,0,1,0.0,0.0,0.0,1
Mudx-madoran,0.0,0,1,0.0,0.0,0.0,1
Saintrekt-stormrage,0.00045247418599209,18,0,0.23781163483279144,0.0,inf,18
Shimmerpoly-sargeras,0.000338275906395778,28,8,0.2586045250303811,5.592528888921389e-05,3.5,36
Crybb-zuljin,0.0003459497098351702,1,7,6.595435958316844e-05,1.5593700352081885e-08,0.14285714285714285,8
Bloodfused-nemesis,0.0,1,0,0.20104878530482112,0.0,inf,1
Fatalblast-uldaman,0.0002065262288310616,0,3,0.0,0.0,0.0,3
Enjoylegion-kiljaeden,0.0,0,1,0.0,0.0,0.0,1
Fadinglol-tichondrius,0.00029786236478880813,0,3,0.0,0.0,0.0,3
Arash-stormreaver,0.0006195786864931849,2,0,0.2139884226189805,0.0,inf,2
Addroite-illidan,0.0,1,0,0.18511719506547647,0.0,inf,1
Zcx-stormrage,0.0,0,1,0.0,0.0,0.0,1
Fabian-2353,0.0,0,1,0.0,0.0,0.0,1
Spartano-coilfang,0.0,0,1,0.0,0.0,0.0,1
destr22EVG-2652,0.0,0,1,0.0,0.0,0.0,1
Shamiyam-zuljin,0.0005655022926831815,4,1,0.20502530555269957,4.0912000748181516e-05,4.0,5
Oceanmand-darkspear,0.0,2,0,0.2041465183837442,0.0,inf,2
Animethighsx-tichondrius,0.0015612404583579599,0,3,0.0,0.0,0.0,3
Rawbacon-blackrock,0.00037741039691617176,8,0,0.23957657336892585,0.0,inf,8
Topsail-wyrmrest-accord,0.0006195786864931849,2,0,0.22268574470518424,0.0,inf,2
Zerostyles-tichondrius,0.0001679043337470073,3,2,0.2211350695035894,5.367428211645764e-07,1.5,5
Thradrion-moon-guard,0.0,1,0,0.1717007740601131,0.0,inf,1
Calandria-bleeding-hollow,0.0,0,1,0.0,0.0,0.0,1
Hemogöblin-jubeithos,0.0,0,1,0.0,0.0,0.0,1
Kopogero-bleeding-hollow,0.0012391573729863697,2,0,0.2213527220385753,0.0,inf,2
Ratgodx-emerald-dream,0.0006195786864931849,1,1,0.2116064969454926,1.0478415967130917e-06,1.0,2
Petersurfer-emerald-dream,4.1305245766212325e-05,0,6,0.0,0.0,0.0,6
Subpewdiepie-frostmourne,0.0002973519414667851,15,2,0.24875998109758315,1.153621850023558e-06,7.5,17
Elidani-area-52,0.0,0,1,0.0,0.0,0.0,1
Idgt-wyrmrest-accord,0.0,0,1,0.0,0.0,0.0,1
Alyndre-emerald-dream,0.0,0,1,0.0,0.0,0.0,1
Tovi-moon-guard,0.0,1,1,0.15298913009019194,0.0,1.0,2
Gnómeeater-hellscream,0.001583353911030383,9,0,0.23781898718031952,0.0,inf,9
Runo-tichondrius,0.0,0,1,0.0,0.0,0.0,1
Asdasdads-jubeithos,0.0007806202291789799,1,1,0.18582952969216113,3.8749632134393544e-08,1.0,2
Caitsith-21749,0.0,0,1,0.0,0.0,0.0,1
